Дата,Час,"Объем полного планового потребления, МВт.ч","Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.","Объем покупки по регулируемым договорам, МВт.ч","Объем покупки на РСВ, МВт.ч","Объем продажи в обеспечение РД, МВт.ч","Максимальный индекс равновесной цены, руб./МВт.ч","Минимальный индекс равновесной цены, руб./МВт.ч"
2022.02.04,15,28 626.320,1 210.67,9 190.023,18 834.771,35.576,1 738.00,770.11
2022.02.04,16,28 125.854,1 242.55,9 190.023,18 312.985,29.993,1 740.64,769.96
2022.02.04,17,27 962.832,1 205.62,9 087.142,18 262.218,30.761,1 731.61,770.11
2022.02.04,18,27 287.542,1 196.49,2 322.486,24 330.778,24.754,1 706.32,770.13
2022.02.04,19,26 727.015,1 180.78,2 322.486,23 772.447,32.140,1 672.21,770.13
2022.02.04,20,26 333.953,1 112.35,2 322.486,23 387.664,38.234,1 543.77,770.36
2022.02.04,21,26 101.020,1 057.86,2 322.486,23 142.999,42.414,1 450.46,770.59
2022.02.04,22,25 899.189,1 026.15,2 322.486,22 936.206,39.346,1 400.34,770.54
2022.02.04,23,25 625.228,960.81,2 322.486,22 661.806,33.068,1 280.09,770.61
2022.02.05,0,25 409.080,954.76,2 322.486,22 397.507,23.547,1 262.68,769.05
2022.02.05,1,25 425.657,935.85,2 397.176,22 377.964,63.091,1 227.02,769.08
2022.02.05,2,25 655.797,957.50,5 941.582,19 057.794,47.348,1 225.57,769.07
2022.02.05,3,26 215.787,1 001.38,5 978.303,19 579.188,47.389,1 270.07,769.17
2022.02.05,4,26 984.046,1 037.33,4 954.793,21 378.169,36.565,1 324.71,769.20
2022.02.05,5,27 588.099,1 114.70,4 954.793,21 980.076,32.425,1 453.41,769.22
2022.02.05,6,27 903.795,1 182.93,4 954.793,22 300.763,32.983,1 602.25,769.22
2022.02.05,7,27 901.774,1 245.13,4 954.793,22 302.556,35.434,1 662.73,769.22
2022.02.05,8,27 704.079,1 305.57,4 954.793,22 102.941,34.672,1 826.25,769.22
2022.02.05,9,28 158.220,1 217.80,4 954.793,22 549.810,32.129,1 770.42,769.22
2022.02.05,10,28 038.979,1 196.30,4 954.793,22 425.322,30.409,1 765.40,769.19
2022.02.05,11,27 999.444,1 190.75,4 954.793,22 391.433,36.763,1 753.43,769.22
2022.02.05,12,28 109.515,1 203.09,4 954.793,22 502.566,31.504,1 740.49,769.22
2022.02.05,13,28 255.499,1 265.47,4 946.263,22 665.605,33.052,1 752.35,769.22
2022.02.05,14,28 269.474,1 290.36,9 190.023,18 436.277,30.355,1 769.70,769.13
2022.02.05,15,28 353.380,1 211.22,9 190.023,18 546.369,29.722,1 811.90,766.26
2022.02.05,16,27 841.296,1 242.66,9 190.023,18 013.438,20.147,1 826.61,766.20
2022.02.05,17,27 680.285,1 214.38,9 087.142,17 955.344,19.526,1 805.97,766.22
2022.02.05,18,26 975.232,1 224.03,2 322.486,23 996.607,12.429,1 782.89,766.24
2022.02.05,19,26 639.211,1 171.43,2 322.486,23 667.531,22.689,1 688.10,766.17
2022.02.05,20,26 324.858,1 117.89,2 322.486,23 355.544,28.266,1 585.23,766.31
2022.02.05,21,26 034.190,1 038.64,2 322.486,23 063.944,30.502,1 449.43,766.56
2022.02.05,22,25 767.821,993.16,2 322.486,22 792.282,29.793,1 379.36,766.63
2022.02.05,23,25 425.002,945.91,2 322.486,22 413.727,26.120,1 257.94,766.75
2022.02.06,0,25 631.097,913.06,2 322.486,22 673.333,20.427,1 233.67,713.14
2022.02.06,1,25 590.865,905.54,2 397.176,22 604.364,67.379,1 198.69,713.17
2022.02.06,2,25 717.848,907.07,5 941.582,19 191.115,54.494,1 179.54,713.13
2022.02.06,3,26 101.321,919.19,5 978.303,19 541.167,54.695,1 185.38,713.08
2022.02.06,4,26 566.613,950.82,4 954.793,21 014.879,30.997,1 224.42,712.70
2022.02.06,5,27 141.393,1 040.92,4 954.793,21 589.154,30.340,1 346.30,712.45
2022.02.06,6,27 851.247,1 092.45,4 954.793,22 285.117,29.790,1 478.11,712.22
2022.02.06,7,27 599.028,1 131.48,4 954.793,22 034.190,31.410,1 542.39,712.18
2022.02.06,8,27 499.188,1 166.84,4 954.793,21 931.870,29.743,1 623.55,712.14
2022.02.06,9,27 520.104,1 186.76,4 954.793,21 950.134,26.602,1 666.69,712.21
2022.02.06,10,27 460.195,1 181.33,4 954.793,21 894.754,31.062,1 679.77,712.20
2022.02.06,11,27 808.038,1 107.03,4 954.793,22 274.833,35.891,1 605.54,712.63
2022.02.06,12,27 926.568,1 114.27,4 954.793,22 395.735,30.505,1 599.26,712.56
2022.02.06,13,28 145.690,1 164.43,4 946.263,22 626.805,31.745,1 650.46,712.38
2022.02.06,14,28 293.457,1 183.60,9 190.023,18 532.795,32.912,1 691.74,712.37
2022.02.06,15,28 189.685,1 181.42,9 190.023,18 426.023,30.261,1 737.48,712.38
2022.02.06,16,27 730.744,1 222.05,9 190.023,17 948.852,22.209,1 780.23,712.42
2022.02.06,17,27 539.822,1 203.20,9 087.142,17 859.960,19.591,1 786.37,712.48
2022.02.06,18,26 810.729,1 151.02,2 322.486,23 884.960,16.492,1 672.15,712.91
2022.02.06,19,26 454.916,1 060.78,2 322.486,23 528.643,23.639,1 599.86,713.12
2022.02.06,20,26 130.992,1 035.84,2 322.486,23 191.438,30.554,1 536.03,713.16
2022.02.06,21,25 817.601,989.91,2 322.486,22 866.008,32.711,1 419.42,713.18
2022.02.06,22,25 528.762,941.46,2 322.486,22 571.653,32.734,1 313.06,713.17
2022.02.06,23,25 458.182,924.03,2 322.486,22 498.972,31.127,1 237.80,713.05
2022.02.07,0,25 788.731,1 004.65,2 322.486,22 821.724,21.370,1 268.53,772.69
2022.02.07,1,26 078.158,972.43,2 397.176,23 067.244,36.281,1 227.68,772.90
2022.02.07,2,26 802.082,1 031.91,5 941.582,20 249.557,29.371,1 261.46,772.67
2022.02.07,3,27 586.704,1 085.40,5 978.303,21 013.334,42.269,1 339.38,772.63
2022.02.07,4,28 379.006,1 107.78,4 954.793,22 837.644,32.727,1 409.01,772.64
2022.02.07,5,28 880.881,1 217.26,4 954.793,23 357.659,27.145,1 569.11,775.52
2022.02.07,6,28 982.522,1 250.31,4 954.793,23 467.388,27.519,1 675.75,775.52
2022.02.07,7,28 812.591,1 345.53,4 954.793,23 299.443,34.466,1 878.12,775.52
2022.02.07,8,28 600.353,1 303.43,4 954.793,23 078.918,31.628,1 824.85,775.52
2022.02.07,9,28 484.049,1 285.42,4 954.793,22 955.529,26.525,1 811.36,775.52
2022.02.07,10,28 372.297,1 292.04,4 954.793,22 852.553,25.645,1 797.32,775.52
2022.02.07,11,28 725.541,1 224.20,4 954.793,23 226.227,36.476,1 775.95,775.52
2022.02.07,12,28 895.593,1 219.50,4 954.793,23 382.220,33.313,1 755.85,775.39
2022.02.07,13,28 842.274,1 255.93,4 946.263,23 338.403,31.854,1 703.58,775.46
2022.02.07,14,28 946.758,1 291.48,9 190.023,19 213.658,31.051,1 764.77,775.34
2022.02.07,15,29 009.027,1 255.60,9 190.023,19 263.395,32.122,1 774.38,775.39
2022.02.07,16,28 425.722,1 296.16,9 190.023,18 680.393,26.845,1 797.22,775.34
2022.02.07,17,28 098.418,1 241.68,9 087.142,18 434.990,28.345,1 802.20,775.33
2022.02.07,18,27 537.244,1 258.38,2 322.486,24 634.830,19.018,1 806.39,775.28
2022.02.07,19,27 153.819,1 158.24,2 322.486,24 250.746,27.622,1 652.00,775.22
2022.02.07,20,26 893.342,1 085.57,2 322.486,23 988.703,31.701,1 531.45,775.22
2022.02.07,21,26 466.942,1 034.79,2 322.486,23 557.734,37.392,1 428.37,775.26
2022.02.07,22,26 233.664,1 003.67,2 322.486,23 315.819,36.145,1 359.65,775.23
2022.02.07,23,25 924.618,963.74,2 322.486,22 973.637,31.555,1 255.45,773.12
2022.02.08,0,25 911.035,896.98,2 322.486,22 973.730,21.083,1 188.89,695.86
2022.02.08,1,26 128.119,911.96,2 397.176,23 161.797,37.085,1 172.95,695.90
2022.02.08,2,26 524.266,931.65,5 941.582,20 013.341,30.328,1 185.09,695.90
2022.02.08,3,27 272.451,1 007.26,5 978.303,20 750.398,42.250,1 272.97,695.89
2022.02.08,4,27 953.555,1 044.51,4 954.793,22 464.304,32.816,1 355.50,695.89
2022.02.08,5,28 402.557,1 121.01,4 954.793,22 900.601,30.176,1 520.14,695.89
2022.02.08,6,28 117.485,1 104.24,4 954.793,22 630.205,32.467,1 552.47,695.90
2022.02.08,7,27 907.119,1 175.51,4 954.793,22 410.944,35.515,1 685.27,695.90
2022.02.08,8,27 740.457,1 172.98,4 954.793,22 245.561,33.674,1 688.84,695.90
2022.02.08,9,27 706.942,1 150.31,4 954.793,22 204.099,29.452,1 648.95,695.90
2022.02.08,10,27 745.546,1 139.00,4 954.793,22 247.899,28.975,1 639.00,695.90
2022.02.08,11,28 093.869,1 054.89,4 954.793,22 610.811,35.853,1 621.36,695.90
2022.02.08,12,28 208.367,1 057.81,4 954.793,22 720.945,32.463,1 531.49,695.89
2022.02.08,13,28 483.440,1 149.12,4 946.263,22 994.072,34.756,1 651.78,695.89
2022.02.08,14,28 543.315,1 177.48,9 190.023,18 811.681,32.836,1 667.29,695.80
2022.02.08,15,28 435.367,1 154.30,9 190.023,18 706.246,31.299,1 652.53,695.86
2022.02.08,16,27 832.458,1 203.66,9 190.023,18 082.284,22.931,1 707.21,695.79
2022.02.08,17,27 615.973,1 108.49,9 087.142,17 980.272,22.613,1 608.44,695.80
2022.02.08,18,26 879.405,1 089.90,2 322.486,23 974.933,18.225,1 646.83,695.68
2022.02.08,19,26 736.943,1 049.47,2 322.486,23 820.427,26.203,1 512.35,694.82
2022.02.08,20,26 283.785,1 010.42,2 322.486,23 362.469,31.183,1 456.78,695.16
2022.02.08,21,25 973.676,957.30,2 322.486,23 056.546,41.733,1 366.23,694.74
2022.02.08,22,25 827.361,913.42,2 322.486,22 898.831,37.581,1 254.52,695.08
2022.02.08,23,25 636.947,877.32,2 322.486,22 691.987,29.836,1 148.87,694.69
2022.02.09,0,25 677.308,907.70,2 322.486,22 694.198,21.898,1 185.37,729.50
2022.02.09,1,25 960.851,913.55,2 397.176,22 928.646,34.664,1 172.61,729.55
2022.02.09,2,26 497.617,956.76,5 941.582,19 927.648,29.087,1 194.89,729.39
2022.02.09,3,27 231.805,1 006.17,5 978.303,20 654.692,39.563,1 268.31,729.35
2022.02.09,4,27 963.170,1 039.61,4 954.793,22 415.602,30.801,1 346.79,729.18
2022.02.09,5,28 438.144,1 110.49,4 954.793,22 882.880,27.003,1 472.26,729.02
2022.02.09,6,28 494.039,1 207.44,4 954.793,22 934.059,26.558,1 667.11,729.01
2022.02.09,7,28 328.144,1 263.76,4 954.793,22 771.758,31.409,1 803.48,729.10
2022.02.09,8,28 140.474,1 180.05,4 954.793,22 584.974,27.823,1 669.14,729.33
2022.02.09,9,27 982.832,1 154.91,4 954.793,22 420.590,22.841,1 693.53,729.63
2022.02.09,10,27 826.049,1 156.54,4 954.793,22 254.343,25.223,1 643.31,729.65
2022.02.09,11,28 201.462,1 100.94,4 954.793,22 656.422,34.859,1 600.74,729.65
2022.02.09,12,28 297.240,1 122.58,4 954.793,22 752.234,30.309,1 606.99,729.31
2022.02.09,13,28 554.063,1 187.84,4 946.263,23 003.937,33.963,1 689.26,728.78
2022.02.09,14,28 752.658,1 224.13,9 190.023,18 962.763,31.338,1 729.13,728.67
2022.02.09,15,28 582.460,1 222.34,9 190.023,18 788.492,28.688,1 744.91,728.65
2022.02.09,16,28 103.574,1 226.33,9 190.023,18 296.472,26.922,1 714.40,728.64
2022.02.09,17,27 787.249,1 217.57,9 087.142,18 089.904,27.600,1 758.34,728.65
2022.02.09,18,27 055.314,1 193.33,2 322.486,24 104.591,19.874,1 703.73,728.90
2022.02.09,19,26 721.160,1 079.01,2 322.486,23 773.187,26.963,1 546.56,729.24
2022.02.09,20,26 366.647,1 025.37,2 322.486,23 415.469,32.115,1 474.14,729.29
2022.02.09,21,26 072.411,982.53,2 322.486,23 121.660,37.655,1 399.52,729.32
2022.02.09,22,25 847.344,938.50,2 322.486,22 889.444,34.927,1 288.67,729.29
2022.02.09,23,25 879.468,904.62,2 322.486,22 904.992,27.744,1 187.69,729.31
2022.02.10,0,25 929.649,878.48,2 322.486,22 980.611,21.632,1 147.51,694.47
2022.02.10,1,26 246.545,882.72,2 397.176,23 250.946,22.697,1 146.46,694.55
2022.02.10,2,26 756.111,924.30,5 941.582,20 231.996,25.180,1 162.67,694.54
2022.02.10,3,27 499.710,987.40,5 978.303,20 961.407,38.239,1 238.20,694.63
2022.02.10,4,28 228.016,1 025.37,4 954.793,22 722.006,30.124,1 318.71,694.63
2022.02.10,5,28 704.313,1 098.89,4 954.793,23 195.785,33.033,1 463.44,694.35
2022.02.10,6,28 793.499,1 168.34,4 954.793,23 280.930,33.029,1 617.59,693.88
2022.02.10,7,28 607.468,1 192.19,4 954.793,23 097.098,36.638,1 680.76,693.86
2022.02.10,8,28 378.991,1 185.28,4 954.793,22 868.323,32.828,1 669.57,693.96
2022.02.10,9,28 246.607,1 171.43,4 954.793,22 727.857,27.759,1 635.21,694.04
2022.02.10,10,28 094.691,1 139.80,4 954.793,22 575.504,31.600,1 604.37,694.10
2022.02.10,11,28 258.073,1 093.59,4 954.793,22 759.955,40.723,1 565.00,694.18
2022.02.10,12,28 344.312,1 093.75,4 954.793,22 834.491,31.668,1 544.13,694.27
2022.02.10,13,28 661.262,1 103.57,4 946.263,23 159.240,33.925,1 550.29,694.56
2022.02.10,14,28 762.681,1 130.13,9 190.023,19 022.690,31.832,1 571.40,694.50
2022.02.10,15,28 758.914,1 171.49,9 190.023,19 018.152,28.328,1 688.08,694.56
2022.02.10,16,28 251.856,1 204.57,9 190.023,18 492.340,23.614,1 709.20,694.49
2022.02.10,17,27 886.313,1 169.61,9 087.142,18 240.058,25.017,1 699.85,694.50
2022.02.10,18,27 154.758,1 115.16,2 322.486,24 252.315,18.380,1 616.42,694.48
2022.02.10,19,26 807.833,1 059.21,2 322.486,23 883.890,28.132,1 525.83,694.36
2022.02.10,20,26 519.273,1 015.88,2 322.486,23 584.114,32.535,1 464.49,694.38
2022.02.10,21,26 324.564,979.84,2 322.486,23 390.481,36.762,1 423.33,694.40
2022.02.10,22,26 117.573,931.30,2 322.486,23 179.860,33.924,1 307.73,694.37
2022.02.10,23,26 071.199,884.63,2 322.486,23 116.097,30.575,1 180.34,694.38
2022.02.11,0,25 781.018,923.87,2 322.486,22 832.765,26.001,1 196.58,755.24
2022.02.11,1,26 132.290,949.94,2 397.176,23 125.394,25.991,1 185.84,757.45
2022.02.11,2,26 874.769,987.50,5 941.582,20 353.630,36.546,1 212.53,757.43
2022.02.11,3,27 662.543,1 068.44,5 978.303,21 121.165,41.600,1 326.28,757.53
2022.02.11,4,28 480.753,1 117.38,4 954.793,22 959.088,33.250,1 422.51,757.30
2022.02.11,5,29 082.334,1 228.91,4 954.793,23 554.284,31.024,1 628.46,757.32
2022.02.11,6,29 192.952,1 323.91,4 954.793,23 663.963,32.606,1 804.52,757.32
2022.02.11,7,28 990.259,1 360.21,4 954.793,23 458.383,33.512,1 891.75,757.28
2022.02.11,8,28 734.663,1 352.63,4 954.793,23 201.307,31.508,1 892.79,757.31
2022.02.11,9,28 572.663,1 349.98,4 954.793,23 031.115,25.413,1 874.06,757.31
2022.02.11,10,28 415.056,1 340.95,4 954.793,22 872.131,26.758,1 880.65,757.31
2022.02.11,11,28 321.503,1 337.51,4 954.793,22 788.004,36.738,1 871.13,757.32
2022.02.11,12,28 417.360,1 384.34,4 954.793,22 840.655,31.392,1 870.45,753.55
2022.02.11,13,28 704.373,1 456.01,4 946.263,23 144.987,34.960,1 864.03,753.09
2022.02.11,14,28 927.113,1 479.98,9 190.023,19 129.493,35.027,1 836.33,752.76
2022.02.11,15,28 724.144,1 401.34,9 190.023,18 927.089,36.765,1 878.81,753.54
2022.02.11,16,28 400.022,1 390.62,9 190.023,18 593.780,33.520,1 875.92,753.50
2022.02.11,17,28 052.388,1 313.81,9 087.142,18 359.888,36.613,1 858.16,753.85
2022.02.11,18,27 419.079,1 225.60,2 322.486,24 475.912,27.733,1 746.36,753.91
2022.02.11,19,26 918.165,1 183.32,2 322.486,23 973.028,31.733,1 671.12,753.87
2022.02.11,20,26 593.537,1 133.46,2 322.486,23 652.031,35.682,1 574.38,753.98
2022.02.11,21,26 286.925,1 091.89,2 322.486,23 346.564,40.023,1 482.58,754.23
2022.02.11,22,25 968.681,1 042.81,2 322.486,23 022.133,36.557,1 387.48,754.33
2022.02.11,23,25 896.724,978.70,2 322.486,22 942.077,29.339,1 284.60,754.51
2022.02.12,0,26 029.730,981.23,2 322.486,23 035.253,12.196,1 226.66,776.58
2022.02.12,1,26 107.998,971.98,2 397.176,23 073.491,44.817,1 203.91,779.28
2022.02.12,2,26 535.442,984.54,5 941.582,19 951.619,31.146,1 187.74,810.77
2022.02.12,3,27 022.156,1 000.25,5 978.303,20 410.057,33.211,1 199.21,810.88
2022.02.12,4,27 778.029,1 051.81,4 954.793,22 188.391,28.714,1 338.41,810.85
2022.02.12,5,28 427.230,1 144.88,4 954.793,22 839.596,25.391,1 424.09,810.60
2022.02.12,6,28 753.652,1 193.79,4 954.793,23 169.941,25.345,1 436.74,810.53
2022.02.12,7,28 703.537,1 263.03,4 954.793,23 113.442,22.949,1 550.96,810.44
2022.02.12,8,28 510.940,1 298.43,4 954.793,22 923.605,24.951,1 617.27,810.47
2022.02.12,9,28 386.604,1 313.39,4 954.793,22 792.200,24.280,1 663.41,810.51
2022.02.12,10,28 260.659,1 316.67,4 954.793,22 664.087,21.919,1 657.50,810.42
2022.02.12,11,28 176.629,1 259.11,4 954.793,22 583.780,28.689,1 567.95,810.57
2022.02.12,12,28 327.138,1 243.13,4 954.793,22 729.978,22.749,1 560.27,810.38
2022.02.12,13,28 733.328,1 327.98,4 946.263,23 156.633,24.179,1 642.65,810.16
2022.02.12,14,28 920.520,1 348.89,9 190.023,19 101.947,22.151,1 644.61,809.94
2022.02.12,15,28 760.622,1 344.83,9 190.023,18 939.798,19.840,1 661.15,809.98
2022.02.12,16,28 411.642,1 324.29,9 190.023,18 582.783,15.777,1 666.23,810.10
2022.02.12,17,27 995.691,1 216.22,9 087.142,18 263.481,14.797,1 519.28,810.19
2022.02.12,18,27 624.704,1 181.57,2 322.486,24 639.940,3.442,1 496.86,810.18
2022.02.12,19,27 282.422,1 138.50,2 322.486,24 302.209,10.158,1 465.55,810.10
2022.02.12,20,26 808.019,1 105.94,2 322.486,23 791.018,14.618,1 423.81,810.18
2022.02.12,21,26 597.439,1 066.14,2 322.486,23 586.592,18.553,1 372.40,809.59
2022.02.12,22,26 374.605,1 006.32,2 322.486,23 358.246,16.581,1 280.96,777.44
2022.02.12,23,26 112.664,974.89,2 322.486,23 063.874,11.692,1 233.45,770.34
2022.02.13,0,26 334.806,920.44,2 322.486,23 324.595,13.405,1 212.52,719.99
2022.02.13,1,26 406.017,904.29,2 397.176,23 351.355,41.556,1 166.29,720.09
2022.02.13,2,26 703.283,921.35,5 941.582,20 098.518,32.596,1 154.92,719.92
2022.02.13,3,26 926.290,926.23,5 978.303,20 291.285,37.937,1 157.81,720.08
2022.02.13,4,27 477.477,984.40,4 954.793,21 870.011,28.732,1 250.00,720.13
2022.02.13,5,28 376.418,1 066.09,4 954.793,22 752.343,28.908,1 350.85,719.64
2022.02.13,6,28 745.512,1 100.36,4 954.793,23 146.805,27.950,1 375.44,719.57
2022.02.13,7,28 601.449,1 156.96,4 954.793,22 990.796,25.309,1 416.59,719.85
2022.02.13,8,28 395.589,1 156.63,4 954.793,22 793.346,24.627,1 436.88,719.82
2022.02.13,9,28 240.516,1 182.50,4 954.793,22 621.946,22.938,1 490.11,719.54
2022.02.13,10,28 022.709,1 151.06,4 954.793,22 406.594,25.597,1 446.69,719.84
2022.02.13,11,27 980.540,1 161.47,4 954.793,22 376.847,33.450,1 458.39,719.78
2022.02.13,12,28 210.926,1 176.41,4 954.793,22 594.076,25.365,1 479.97,719.43
2022.02.13,13,28 619.014,1 186.49,4 946.263,23 036.098,27.166,1 432.06,719.59
2022.02.13,14,28 884.155,1 213.43,9 190.023,19 045.534,28.797,1 476.76,719.20
2022.02.13,15,28 800.415,1 252.40,9 190.023,18 974.691,25.335,1 536.70,719.39
2022.02.13,16,28 516.849,1 246.69,9 190.023,18 686.954,18.618,1 544.71,719.42
2022.02.13,17,28 095.356,1 186.36,9 087.142,18 362.127,19.057,1 475.67,719.39
2022.02.13,18,27 734.623,1 135.18,2 322.486,24 745.475,10.734,1 419.73,719.30
2022.02.13,19,27 258.266,1 100.88,2 322.486,24 274.188,18.903,1 387.37,719.30
2022.02.13,20,26 923.102,1 076.58,2 322.486,23 943.661,26.232,1 361.35,719.33
2022.02.13,21,26 740.038,1 049.00,2 322.486,23 760.633,28.036,1 333.49,719.37
2022.02.13,22,26 543.174,981.14,2 322.486,23 559.692,25.761,1 248.67,719.59
2022.02.13,23,25 874.343,944.07,2 322.486,22 817.412,23.399,1 156.56,709.17
2022.02.14,0,26 406.569,942.32,2 322.486,23 375.176,19.920,1 142.07,728.78
2022.02.14,1,26 871.954,953.75,2 397.176,23 791.487,21.061,1 132.89,734.92
2022.02.14,2,27 691.028,995.50,5 941.582,21 085.846,31.414,1 129.13,734.92
2022.02.14,3,28 459.065,1 062.93,5 978.303,21 838.493,39.929,1 320.46,734.95
2022.02.14,4,29 197.226,1 131.27,4 954.793,23 606.673,30.571,1 338.12,734.60
2022.02.14,5,29 720.347,1 294.74,4 954.793,24 125.810,25.085,1 554.52,734.59
2022.02.14,6,29 813.561,1 350.97,4 954.793,24 218.869,26.625,1 646.04,734.39
2022.02.14,7,29 591.696,1 344.99,4 954.793,23 991.228,28.727,1 653.67,734.36
2022.02.14,8,29 344.398,1 297.49,4 954.793,23 742.860,26.908,1 655.45,735.01
2022.02.14,9,29 189.383,1 288.20,4 954.793,23 585.020,23.917,1 655.08,735.01
2022.02.14,10,29 073.260,1 272.60,4 954.793,23 467.952,23.631,1 663.28,735.03
2022.02.14,11,29 036.024,1 283.82,4 954.793,23 437.889,34.547,1 661.30,734.99
2022.02.14,12,29 140.730,1 287.71,4 954.793,23 532.282,27.117,1 660.77,734.82
2022.02.14,13,29 422.761,1 304.83,4 946.263,23 824.103,27.737,1 660.81,734.80
2022.02.14,14,29 620.931,1 311.78,9 190.023,19 789.266,30.268,1 644.39,734.62
2022.02.14,15,29 511.032,1 409.52,9 190.023,19 669.051,28.512,1 865.11,734.77
2022.02.14,16,29 192.736,1 290.12,9 190.023,19 346.904,23.868,1 658.81,734.74
2022.02.14,17,28 742.566,1 284.36,9 087.142,19 005.535,24.711,1 688.90,734.72
2022.02.14,18,28 085.147,1 217.70,2 322.486,25 090.051,12.871,1 654.00,733.49
2022.02.14,19,27 483.214,1 114.58,2 322.486,24 479.981,20.766,1 556.67,729.29
2022.02.14,20,26 985.059,1 062.10,2 322.486,23 970.967,24.730,1 410.87,727.57
2022.02.14,21,26 651.669,1 033.24,2 322.486,23 634.329,32.178,1 338.70,726.03
2022.02.14,22,26 434.983,974.70,2 322.486,23 415.052,31.041,1 229.84,726.55
2022.02.14,23,26 421.133,930.68,2 322.486,23 393.601,24.524,1 161.98,727.27
2022.02.15,0,26 193.402,880.65,2 322.486,23 176.043,23.638,1 163.42,699.11
2022.02.15,1,26 567.642,883.23,2 397.176,23 501.812,30.509,1 154.65,699.19
2022.02.15,2,27 229.099,929.88,5 941.582,20 640.898,35.551,1 143.29,699.18
2022.02.15,3,28 034.074,993.04,5 978.303,21 424.401,39.395,1 201.20,699.22
2022.02.15,4,28 794.288,1 045.52,4 954.793,23 213.650,30.703,1 328.51,699.22
2022.02.15,5,29 290.133,1 094.14,4 954.793,23 710.786,27.382,1 384.60,699.21
2022.02.15,6,29 313.539,1 216.60,4 954.793,23 732.611,29.501,1 576.77,699.21
2022.02.15,7,29 105.918,1 250.70,4 954.793,23 520.896,32.134,1 624.46,699.21
2022.02.15,8,28 852.883,1 248.37,4 954.793,23 268.788,30.184,1 625.36,699.21
2022.02.15,9,28 726.984,1 222.95,4 954.793,23 142.644,25.171,1 618.44,699.22
2022.02.15,10,28 607.211,1 214.52,4 954.793,23 019.361,25.734,1 600.41,548.55
2022.02.15,11,28 512.572,1 214.38,4 954.793,22 929.247,35.552,1 620.94,547.78
2022.02.15,12,28 547.105,1 208.32,4 954.793,22 958.352,29.105,1 583.75,699.11
2022.02.15,13,28 850.314,1 240.30,4 946.263,23 270.231,36.190,1 619.51,545.40
2022.02.15,14,29 163.032,1 195.20,9 190.023,19 352.622,38.511,1 506.16,698.99
2022.02.15,15,29 018.991,1 247.64,9 190.023,19 196.137,37.966,1 614.53,189.89
2022.02.15,16,28 694.840,1 237.28,9 190.023,18 869.978,33.290,1 619.79,699.01
2022.02.15,17,28 302.040,1 203.15,9 087.142,18 586.704,32.728,1 607.40,699.02
2022.02.15,18,27 663.396,1 074.34,2 322.486,24 696.772,25.253,1 442.76,698.97
2022.02.15,19,27 157.586,1 042.89,2 322.486,24 173.967,30.717,1 412.35,698.89
2022.02.15,20,26 719.121,1 003.73,2 322.486,23 727.848,34.876,1 342.07,698.93
2022.02.15,21,26 334.062,945.41,2 322.486,23 346.645,44.601,1 249.25,698.95
2022.02.15,22,26 144.029,931.62,2 322.486,23 150.899,44.245,1 178.10,698.87
2022.02.15,23,26 066.810,890.12,2 322.486,23 059.362,35.110,1 169.74,698.89
2022.02.16,0,26 110.409,791.84,2 322.486,23 090.552,23.303,1 132.37,516.14
2022.02.16,1,26 540.370,819.41,2 397.176,23 472.167,26.051,1 173.08,516.21
2022.02.16,2,27 230.146,896.15,5 941.582,20 631.381,32.135,1 187.92,516.17
2022.02.16,3,28 041.327,968.26,5 978.303,21 429.620,41.131,1 265.52,516.17
2022.02.16,4,28 737.823,1 051.13,4 954.793,23 192.470,34.416,1 386.96,515.50
2022.02.16,5,29 210.187,1 166.37,4 954.793,23 656.603,28.887,1 588.79,516.00
2022.02.16,6,29 250.570,1 252.12,4 954.793,23 700.940,30.829,1 704.19,515.50
2022.02.16,7,29 032.850,1 245.37,4 954.793,23 473.746,34.022,1 797.95,516.18
2022.02.16,8,28 810.562,1 266.20,4 954.793,23 254.875,28.858,1 764.47,515.55
2022.02.16,9,28 677.118,1 260.07,4 954.793,23 119.759,24.252,1 819.36,515.54
2022.02.16,10,28 474.166,1 245.40,4 954.793,22 908.147,28.897,1 759.68,515.58
2022.02.16,11,28 311.456,1 199.52,4 954.793,22 749.299,36.912,1 755.96,515.62
2022.02.16,12,28 404.986,1 181.35,4 954.793,22 839.843,30.761,1 708.64,516.08
2022.02.16,13,28 731.049,1 235.48,4 946.263,23 156.340,35.691,1 786.32,516.15
